"platform","review_id","author","country","title","body","rating","date_posted","experience","verified","language","reply","url","platform_category","ai_signals","ai_related"
"rvshare","6547a0a07e8ce9fe91a9f906","Emerson Cooper","US","Good Little confusion on texts,app and email…","Little confusion on texts,app and email access…… had old 
Account that seemed to interfere with current.  Otherwise went well.",3,"2023-11-05","2023-11-02","true","en","","https://www.trustpilot.com/reviews/6547a0a07e8ce9fe91a9f906","rental","",FALSE
"rvshare","6546fdd5652b596e53eee5fa","Sarah Para","US","I did not receive my security deposit…","I did not receive my security deposit and it's been over a month",1,"2023-11-05","2023-10-01","true","en","Hi Sarah, the way we handle security deposits is by placing a ""hold"" on your account for the amount of the security deposit. When that happens, your bank creates a pending transaction but never actually processes that payment. Because of that you were never actually charged that money, you won’t see a refund in your account. Instead, that original pending transaction will either say that it was voided, or it will have disappeared altogether. If you have any further questions, you can reach us 24/7 at 1-888-482-0234, chat with us at rvshare.com, or email us here https://help-rvshare.force.com/s/contactsupport.

","https://www.trustpilot.com/reviews/6546fdd5652b596e53eee5fa","rental","",FALSE
"rvshare","6546b33284a9ffa2d664fa15","Ruben and family","US","Our experience with RV Share","The process of renting out the RV for our vacation was very smooth. From selecting the RV suitable for our group, pricing and distance to our location. 
The communication with the owner, all very easy and smooth.",5,"2023-11-04","2023-10-24","true","en","","https://www.trustpilot.com/reviews/6546b33284a9ffa2d664fa15","rental","",FALSE
"rvshare","6546926e67a4d69aff96dea3","Arla","US","I rented a motorhome from RVShare","I rented a motorhome from RVShare.  Price was decent, but the insurance was really high even for the highest deductible price.  Insuring it with my own insurance company wasn't an option.  My insurance company would have added the week's rental to my policy for less than $20 rather than the almost $500 insurance through RVshare.  I also paid a $500 security deposit.  The motorhome owner seemed very nice.  The motorhome was pretty nice.  My trip was fine except when I got to my destination, my brother noticed there was a flat tire on the inside dual tire.  He also said the other tires were in horrible condition from sun and weather exposure.  He was upset at the owner for sending me with them in that condition.  I wasn't used to driving something tall and I brushed up against tree branches.  That damaged the awning and paint finish.  My brother said for the awning to fall apart the way it did, it like the tires had to have been already in horrible condition due to sun and weather damage.  The 24 hour roadside service person agreed with his conclusion.  I spent a half a day in the tire shop.  I returned the RV.  The seemingly nice owner fraudulently charged me with generator hour overage which I absolutely did not use it more than a couple hours.  I disputed the overages.  RVShare withdrew the $1000 (which added to the $500 security deposit is the $1500 deductible) plus the $200+ overages from my bank account without notice as soon as damage and overages we're reported and before the dispute or insurance adjustment even had a chance to get started.  It is impossible to talk to anyone at RV share who is located in the USA.  Their international customer service people are helpful before the trip, but can't do anything for you afterward.  I contested the withdrawals and the overdraft charges with VISA.  VISA ruled in my favor and refunded my money, but now I can't get a hold of anyone to solve payment of the damages.  RVShare has non-existent customer service after the sale, bad business practices of withdrawing money from bank accounts prematurely, and absolutely no communication.",2,"2023-11-04","2023-06-06","false","en","","https://www.trustpilot.com/reviews/6546926e67a4d69aff96dea3","rental","",FALSE
"rvshare","65467fa7ed887b57b7b814bd","Helen","US","The site was easy to navigate","The site was easy to navigate.  The communication with the owner was excellent. The information on the site was accurate and good explanations about charges, insurance and forms needed.",5,"2023-11-04","2023-10-25","true","en","","https://www.trustpilot.com/reviews/65467fa7ed887b57b7b814bd","rental","",FALSE
"rvshare","654674846c7e03fc4c138df7","Mrs. Dunlap","US","EASY TO USE!","Its so easy to book a RV and to be able to communicate to the owners for the specific questions that may come up",5,"2023-11-04","2023-10-24","true","en","","https://www.trustpilot.com/reviews/654674846c7e03fc4c138df7","rental","",FALSE
"rvshare","6546412ee18eaa817017a841","Osvaldo Morales","US","Convenient","Great communication, transparent listing, highly recommend as it was super convenient.",5,"2023-11-04","2023-10-26","true","en","","https://www.trustpilot.com/reviews/6546412ee18eaa817017a841","rental","",FALSE
"rvshare","65456c155912216c4ff0e24d","Debra","US","Communication was great!","I never used Rv Share before so I was a bit nervous.  But every step of the way RV share told me what was next and what to expect.  Everything went well from beginning to end.",5,"2023-11-03","2023-10-24","true","en","","https://www.trustpilot.com/reviews/65456c155912216c4ff0e24d","rental","",FALSE
"rvshare","654533f9d92a831765e2e4bc","Connie Domangue","US","RV Share was very easy to navigate","RV Share was very easy to use. The RV’s to choose from were plentiful and questions were answered in a timely manner! Will definitely use them again. Be sure to read the amenities that are included with the RV you choose. They are all different.",5,"2023-11-03","2023-10-31","true","en","","https://www.trustpilot.com/reviews/654533f9d92a831765e2e4bc","rental","",FALSE
"rvshare","6545245ee2319bc07027be7d","Caroline B","US","Very nice camper and owners were easy…","Very nice camper and owners were easy to work with and very helpful. Thank you",5,"2023-11-03","2023-10-11","true","en","","https://www.trustpilot.com/reviews/6545245ee2319bc07027be7d","rental","",FALSE
"rvshare","65451ac9c61da91d8c9b3e0e","Jeremy Compton","US","Josh was a great host","Josh was a great host",5,"2023-11-03","2023-10-31","true","en","","https://www.trustpilot.com/reviews/65451ac9c61da91d8c9b3e0e","rental","",FALSE
"rvshare","65450cadbc2a0adf46940cbb","Amanda Schroeder","US","Annual trip experience","We have used RvShare for the past several years when booking our camper for our annual Halloween camping trip and have always had a great experience! Due to hectic schedules, it is much more affordable for us to rent a camper for this week as we would not use a camper throughout the rest of the year. We are so grateful RvShare provides this service. Any time I have had issues or questions and needed to use customer service, they have always been able to help me with my problem in a very timely manner. My customer service reps have been friendly and knowledgeable each time. I have no complaints, only praises for RvShare!",5,"2023-11-03","2023-10-31","true","en","","https://www.trustpilot.com/reviews/65450cadbc2a0adf46940cbb","rental","",FALSE
"rvshare","6544f88f0c3c6663da1c1c22","Lora Thompson","US","Clean and well kept RV.","Clean and well kept RV.",5,"2023-11-03","2022-11-30","true","en","","https://www.trustpilot.com/reviews/6544f88f0c3c6663da1c1c22","rental","",FALSE
"rvshare","6544e50c6cdf384f936d20f0","TR","US","The information about the rv was…very accurate and informative.","The information about the rv was accurate and the method of contacting the owner went off without a hitch.",5,"2023-11-03","2023-10-25","true","en","","https://www.trustpilot.com/reviews/6544e50c6cdf384f936d20f0","rental","",FALSE
"rvshare","6544e3f3a6ca5ba34d0278da","Stephanie Watkins","US","Great Experience!","The whole experience was great!  RV Share was easy to use and connected us with the RV we wanted.  Everything went smooth. Sandra, who's RV we rented was wonderful and checked on us throughout our trip.

We will definitely rent another RV through RV Share.  I was very pleased with the whole process!",5,"2023-11-03","2023-10-30","true","en","","https://www.trustpilot.com/reviews/6544e3f3a6ca5ba34d0278da","rental","",FALSE
"rvshare","654444229b42a823a9bb65d9","Kimberlee Mays","US","Everything was great can't wait to do…","Everything was great can't wait to do it again",5,"2023-11-03","2023-10-30","true","en","","https://www.trustpilot.com/reviews/654444229b42a823a9bb65d9","rental","",FALSE
"rvshare","65443f968f9cea0f0410173c","Kevin Doglio","US","Punitive hidden fees","Everything went pretty well until RV Share charged a $9 administrative fee on the $60 charge for asking the owners to dump the tank I felt like I was pick pocketed at the airport. That's a 25% penalty for a common invoicing business practice. It's great for RV Share, more money for an automated process and absolutely no choice for me. It's disingenuous and RV Share should make it reasonable and not punitive. The owners were great. RV Share, not so much.",3,"2023-11-03","2023-10-29","true","en","","https://www.trustpilot.com/reviews/65443f968f9cea0f0410173c","rental","algorithm;automated",TRUE
"rvshare","654425f2820d11ac4f0e85b0","Eddie Cox","US","The quality equipment that I was able…","The quality equipment that I was able to obtain.",5,"2023-11-03","2023-10-27","true","en","","https://www.trustpilot.com/reviews/654425f2820d11ac4f0e85b0","rental","",FALSE
"rvshare","65441d368bbca3afc5a3059d","Patti","US","Daniel was very kind and nice.","Daniel was very kind and nice.
However I wish he would have left a full generator …. Also his refrigerator broke .
And I wanted some compensation. He said 
RV share wasn’t good with discount for unforeseeable things.   RV share should change that!  It wasn’t fun buying ice for my cooler when a refrigerator was part of the deal. It wasn’t Daniel’s fault but renting is pricey ….",4,"2023-11-03","2023-10-30","true","en","","https://www.trustpilot.com/reviews/65441d368bbca3afc5a3059d","rental","",FALSE
"rvshare","6543f971e1d4033e14f35cbd","David Allaire","US","Excellent all around service.","Excellent all around service.",5,"2023-11-02","2023-10-24","true","en","","https://www.trustpilot.com/reviews/6543f971e1d4033e14f35cbd","rental","",FALSE
"rvshare","6543b87431c08a08314f0df0","CustomerBob","US","Wife’s First Outing","Quick and easy rental of RV.  Excellent communication with the owner

Issue free experience",5,"2023-11-02","2023-10-30","true","en","","https://www.trustpilot.com/reviews/6543b87431c08a08314f0df0","rental","",FALSE
"rvshare","6543b80c549c722d707bdcec","Dee","US","Great experience!","Great experience!! The owners were super nice and the RV was spectacular!!!",5,"2023-11-02","2023-10-30","true","en","","https://www.trustpilot.com/reviews/6543b80c549c722d707bdcec","rental","",FALSE
